Path,Name,Sex,Age,Phone,ID_Number,Address,Frontal/Lateral,AP/PA,No Finding,Enlarged Cardiomediastinum,Cardiomegaly,Lung Opacity,Lung Lesion,Edema,Consolidation,Pneumonia,Atelectasis,Pneumothorax,Pleural Effusion,Pleural Other,Fracture,Support Devices
CheXpert-v1.0-small/train/patient01109/study1/view2_lateral.jpg,Fabian,Male,45,13568849362,450902199311058477,辽宁省刚县东丽马鞍山街f座 949189,Lateral,,,0,,,,,0,,,,1,,,1
CheXpert-v1.0-small/train/patient01109/study2/view1_frontal.jpg,James,Male,45,14584500762,460300196604307222,四川省玉华市六枝特黄路B座 707558,Frontal,AP,1,,,,,,,,,0,0,,,1
CheXpert-v1.0-small/train/patient01110/study12/view1_frontal.jpg,William,Male,79,15356607701,371101198907267073,海南省杭州市长寿北镇街l座 702297,Frontal,AP,,,,,,-1,,,1,,,,,1
CheXpert-v1.0-small/train/patient01110/study6/view1_frontal.jpg,David,Male,79,13390169050,371626200304282383,西藏自治区文市浔阳潜江街X座 350601,Frontal,AP,,,,1,,-1,,,,,1,,,1
CheXpert-v1.0-small/train/patient01110/study2/view1_frontal.jpg,Steven,Male,79,18141904731,460107199410194175,吉林省玉珍市朝阳魏街h座 292152,Frontal,AP,,,,0,,1,,,,,,,,0
CheXpert-v1.0-small/train/patient01110/study7/view1_frontal.jpg,Todd,Male,79,14711367305,370112195510179520,安徽省丽娟县翔安乌鲁木齐路t座 407984,Frontal,AP,,,,1,,1,,,,,1,,,1
CheXpert-v1.0-small/train/patient01110/study5/view1_frontal.jpg,Thad,Male,79,18021578170,542424194206024461,上海市哈尔滨县城北郭路l座 307813,Frontal,AP,,,1,,,1,,,1,,,,,1
CheXpert-v1.0-small/train/patient01110/study10/view1_frontal.jpg,Paul,Male,79,15224942022,512081195208018924,河北省晨市梁平通辽街X座 910532,Frontal,AP,,,,,,1,,,1,,1,,,1
CheXpert-v1.0-small/train/patient01110/study4/view1_frontal.jpg,Jeremy,Male,79,15948134901,450224198706224666,黑龙江省济南市华龙李街Z座 339977,Frontal,AP,,,1,,,1,,,,,,,,1
CheXpert-v1.0-small/train/patient01110/study11/view1_frontal.jpg,Jaime,Male,79,14776628078,530626195804107317,天津市重庆县沈北新金路P座 878164,Frontal,AP,,,1,,,1,,,,,,,,1
CheXpert-v1.0-small/train/patient01110/study16/view1_frontal.jpg,Scott,Male,79,13905728439,650106197010073825,河南省台北县海陵巢湖路M座 408529,Frontal,AP,,,,,,,,,1,,1,,,1
CheXpert-v1.0-small/train/patient01110/study17/view1_frontal.jpg,Jeff,Male,79,15294802118,321283194307299453,青海省荆门县高明淮安街a座 255644,Frontal,AP,,,1,1,,1,1,1,,,1,,,
CheXpert-v1.0-small/train/patient01110/study1/view1_frontal.jpg,Colin,Male,79,18735536971,441424196501129762,河北省张家港市东丽广州路W座 553142,Frontal,AP,,,,1,,1,,,,,,,,1
CheXpert-v1.0-small/train/patient01110/study9/view1_frontal.jpg,Richard,Male,79,15188675340,440901196908033844,河南省玲市新城张街v座 823363,Frontal,AP,,,,,,1,,,,,,,,
CheXpert-v1.0-small/train/patient01110/study15/view1_frontal.jpg,Douglas,Male,79,13944912512,421200197809092862,湖南省福州市南溪陈街M座 455286,Frontal,AP,,0,,1,,,,,,,1,,,1
CheXpert-v1.0-small/train/patient01110/study3/view1_frontal.jpg,Marcel,Male,79,13603618285,110109199706088139,山西省伟县静安西安路X座 477505,Frontal,AP,,,,1,,1,,,,,,,,1
CheXpert-v1.0-small/train/patient01110/study8/view1_frontal.jpg,Frank,Male,79,14509513284,140925198301080379,西藏自治区嘉禾县安次宁德街y座 462452,Frontal,AP,,,,1,,1,,,,,,,,1
CheXpert-v1.0-small/train/patient01110/study14/view1_frontal.jpg,Kyle,Male,79,13779200194,330602199404214244,江西省荣县门头沟辛集路B座 617662,Frontal,AP,,,-1,1,,1,,,,,-1,,,1
CheXpert-v1.0-small/train/patient01110/study13/view1_frontal.jpg,Son,Male,79,13027673732,320505199902044972,湖南省玉兰县城北巢湖路n座 491213,Frontal,AP,,,,-1,,1,1,,,,,,,1
CheXpert-v1.0-small/train/patient01111/study1/view1_frontal.jpg,Rita,Female,74,15573784534,632524193708201272,河南省重庆县高坪海口街c座 183791,Frontal,AP,,,,1,,,-1,,-1,,,,0,
CheXpert-v1.0-small/train/patient01111/study2/view1_frontal.jpg,Nora,Female,74,13135163582,422827197412215477,澳门特别行政区潮州市魏都六盘水路F座 847802,Frontal,AP,,,1,1,,,,,-1,,1,,,
CheXpert-v1.0-small/train/patient01112/study1/view1_frontal.jpg,Lester,Male,52,15218331449,540124195308101794,安徽省宇市门头沟淮安街o座 302334,Frontal,PA,,0,,1,,,,,1,0,0,,,
CheXpert-v1.0-small/train/patient01112/study1/view2_lateral.jpg,Tyrone,Male,52,18817786507,130530198609023589,安徽省阜新市朝阳潜江路S座 247769,Lateral,,,0,,1,,,,,1,0,0,,,
CheXpert-v1.0-small/train/patient01113/study1/view1_frontal.jpg,Walter,Male,33,15325962248,532901196305135474,山西省梧州市璧山巢湖街M座 342052,Frontal,AP,,,,,,1,,,,,,,,
CheXpert-v1.0-small/train/patient01113/study2/view1_frontal.jpg,Jose,Male,33,18126185337,140702197611275788,天津市倩市沙市杜路x座 649284,Frontal,AP,,,1,,,-1,,,,,,,,1
CheXpert-v1.0-small/train/patient01114/study1/view1_frontal.jpg,Marlon,Male,63,15358413228,540200198601272320,宁夏回族自治区潮州市合川长沙街n座 645056,Frontal,PA,,,,1,1,,,1,1,,,,,
CheXpert-v1.0-small/train/patient01114/study1/view2_lateral.jpg,Jacob,Male,63,13993910567,360501200608249878,江苏省澳门县新城济南街X座 475679,Lateral,,,,,1,1,,,1,1,,,,,
CheXpert-v1.0-small/train/patient01115/study1/view1_frontal.jpg,John,Male,57,18152219448,330105195005157637,宁夏回族自治区沈阳县南溪方路e座 206641,Frontal,AP,,,,1,,-1,,-1,,,,,,
CheXpert-v1.0-small/train/patient01115/study1/view2_frontal.jpg,Bruce,Male,57,13599092768,220202195511154536,广西壮族自治区雪县海陵陈路w座 110096,Frontal,AP,,,,1,,-1,,-1,,,,,,
CheXpert-v1.0-small/train/patient01116/study4/view1_frontal.jpg,David,Male,77,15246493105,530902194110081184,吉林省太原市东城哈尔滨路y座 772595,Frontal,PA,,,,1,,,-1,,-1,1,1,,,
CheXpert-v1.0-small/train/patient01116/study4/view2_lateral.jpg,Arthur,Male,77,13754198930,450901199606295377,安徽省军市徐汇顾街x座 764012,Lateral,,,,,1,,,-1,,-1,1,1,,,
CheXpert-v1.0-small/train/patient01116/study3/view1_frontal.jpg,Adam,Male,77,14500441880,210181194904272836,湖南省阳县长寿合山路A座 918324,Frontal,PA,,,,,,0,,,,1,,,,
CheXpert-v1.0-small/train/patient01116/study3/view2_lateral.jpg,Charles,Male,77,13645258309,513424195504038984,河南省嘉禾县和平孙街K座 368730,Lateral,,,,,,,0,,,,1,,,,
CheXpert-v1.0-small/train/patient01116/study2/view1_frontal.jpg,Clifton,Male,77,18520730969,522622193601214177,安徽省长春县翔安南宁街S座 424945,Frontal,AP,,,,1,,,-1,,-1,,,,,1
CheXpert-v1.0-small/train/patient01116/study1/view1_frontal.jpg,Michael,Male,77,13440498056,610901195201270245,广东省北京市城东大冶街n座 650058,Frontal,AP,,,,1,,,-1,,-1,,,,,1
CheXpert-v1.0-small/train/patient01117/study1/view1_frontal.jpg,Betty,Female,78,18234122540,430900199004068281,黑龙江省武汉市龙潭程街p座 251926,Frontal,PA,,,,,,,0,,,,0,,,
CheXpert-v1.0-small/train/patient01117/study1/view2_lateral.jpg,Joann,Female,78,14513028783,331021195509261687,天津市凤英县牧野韩街r座 894729,Lateral,,,,,,,,0,,,,0,,,
CheXpert-v1.0-small/train/patient01118/study1/view1_frontal.jpg,Robert,Male,36,15030766578,421126197112160077,内蒙古自治区太原市璧山邵路T座 300203,Frontal,AP,,0,,1,,,,-1,-1,,1,,,1
CheXpert-v1.0-small/train/patient01118/study2/view1_frontal.jpg,Erik,Male,36,13820107816,370481198505264416,上海市天津县沈北新袁路O座 694617,Frontal,AP,1,0,,,,0,0,,,0,0,,,1
CheXpert-v1.0-small/train/patient01119/study1/view1_frontal.jpg,Tamera,Female,84,13376264073,360728196411048062,广东省重庆县闵行南昌街u座 138087,Frontal,PA,,,,1,1,0,,,,,1,,,
CheXpert-v1.0-small/train/patient01119/study1/view2_lateral.jpg,Nichole,Female,84,15313303390,431128193703107573,安徽省林县南湖张家港街x座 673256,Lateral,,,,,1,1,0,,,,,1,,,
CheXpert-v1.0-small/train/patient01120/study1/view1_frontal.jpg,James,Male,47,18526371163,510503200206135692,北京市小红市门头沟邯郸街n座 309348,Frontal,PA,1,0,,,,0,0,,,,0,,,
CheXpert-v1.0-small/train/patient01120/study1/view2_lateral.jpg,Charles,Male,47,18571234800,220302197306228393,北京市齐齐哈尔市沙湾李街j座 433541,Lateral,,1,0,,,,0,0,,,,0,,,
CheXpert-v1.0-small/train/patient01121/study2/view1_frontal.jpg,Floyd,Male,30,18959507258,61011219901105131X,四川省兴安盟市大东梧州街w座 100389,Frontal,AP,,,,,,,,,1,1,,,,1
CheXpert-v1.0-small/train/patient01121/study6/view1_frontal.jpg,Williams,Male,30,15363729108,210112199801195401,福建省宜都市永川昆明街G座 745071,Frontal,AP,,,,1,,-1,,,,1,-1,,,
CheXpert-v1.0-small/train/patient01121/study5/view1_frontal.jpg,John,Male,30,15993647091,420325195103095175,西藏自治区淑兰县普陀南京街f座 550513,Frontal,AP,,,,0,,,,,,1,0,,,
CheXpert-v1.0-small/train/patient01121/study1/view1_frontal.jpg,Tim,Male,30,18729602926,350305196105202203,江西省大冶县白云西宁街K座 614309,Frontal,AP,,,,,,,,,,0,,,,1
CheXpert-v1.0-small/train/patient01121/study3/view1_frontal.jpg,Robert,Male,30,13051257311,440902199203134864,湖南省明市城东黄路h座 234055,Frontal,AP,,,,1,,-1,,-1,,,,,,1
CheXpert-v1.0-small/train/patient01121/study4/view1_frontal.jpg,Tommy,Male,30,13991149872,411102196902133463,湖北省晨县华龙沈阳路f座 881141,Frontal,AP,,,,,,,,,1,-1,,,,1
CheXpert-v1.0-small/train/patient01122/study1/view1_frontal.jpg,Alyce,Female,50,15096478977,510900194511055802,安徽省红梅市孝南古路m座 659154,Frontal,PA,1,,0,,0,,0,,,0,0,,,
CheXpert-v1.0-small/train/patient01122/study1/view2_lateral.jpg,Dawn,Female,50,15855818024,231202194903076416,安徽省凤兰市东丽董街h座 827066,Lateral,,1,,0,,0,,0,,,0,0,,,
CheXpert-v1.0-small/train/patient01123/study1/view1_frontal.jpg,Robert,Male,52,13221050736,371200194302286627,内蒙古自治区汕尾县海港申街U座 423375,Frontal,AP,,,,,,1,-1,,-1,,,,,
CheXpert-v1.0-small/train/patient01124/study5/view1_frontal.jpg,Jamie,Female,61,18276991279,469007199409237222,上海市汕尾县东丽李街X座 763336,Frontal,PA,,,,,,,,,,0,1,,,
CheXpert-v1.0-small/train/patient01124/study5/view2_lateral.jpg,Carmen,Female,61,13673809553,340702196906308930,湖南省丽华市璧山张路c座 685928,Lateral,,,,,,,,,,,0,1,,,
CheXpert-v1.0-small/train/patient01124/study2/view1_frontal.jpg,Lindsey,Female,61,18283286924,150206199404277704,澳门特别行政区秀华市沙市曾街N座 521902,Frontal,PA,,1,,-1,,,,,,1,,,,1
CheXpert-v1.0-small/train/patient01124/study2/view2_lateral.jpg,Janet,Female,61,18605031978,232723195201154744,湖北省兰英市孝南马鞍山路b座 741597,Lateral,,,1,,-1,,,,,,1,,,,1
CheXpert-v1.0-small/train/patient01124/study1/view1_frontal.jpg,Joanna,Female,61,13549778063,632800194409280919,西藏自治区长春县兴山索路R座 497042,Frontal,AP,1,0,,,,,,,,0,0,,,1
CheXpert-v1.0-small/train/patient01124/study3/view1_frontal.jpg,Terri,Female,61,13287378746,15012119360910340X,天津市俊市房山金路P座 307579,Frontal,AP,,,0,,,,,,,-1,,,,1
CheXpert-v1.0-small/train/patient01124/study4/view1_frontal.jpg,Vicki,Female,61,18765249547,230126195810017029,宁夏回族自治区静县花溪太原街M座 662500,Frontal,AP,,,0,,,,,,,-1,,,,1
CheXpert-v1.0-small/train/patient01125/study1/view1_frontal.jpg,Margaret,Female,57,18826472982,141102198209047245,陕西省桂芳市南长南京路H座 781047,Frontal,PA,,,,1,,,0,,,,,,,
CheXpert-v1.0-small/train/patient01125/study1/view2_lateral.jpg,Grace,Female,57,18963603586,210701195302266514,西藏自治区宁德市金平宜都路f座 467706,Lateral,,,,,1,,,0,,,,,,,
CheXpert-v1.0-small/train/patient01126/study1/view1_frontal.jpg,Ellen,Female,64,14519591432,532500196201132473,北京市佳县城东刘街l座 259872,Frontal,AP,,-1,,0,,,,,,0,,,,
CheXpert-v1.0-small/train/patient01127/study1/view1_frontal.jpg,Bryan,Male,65,13501470740,350524200107079164,内蒙古自治区佛山市丰都赵路B座 517031,Frontal,PA,,,,1,,,,,-1,,1,,,
CheXpert-v1.0-small/train/patient01127/study1/view2_lateral.jpg,Mark,Male,65,13473876980,440823197707199108,甘肃省成市牧野刘路Z座 411113,Lateral,,,,,1,,,,,-1,,1,,,
CheXpert-v1.0-small/train/patient01127/study9/view1_frontal.jpg,Richard,Male,66,14565008971,653130196903089064,安徽省秀兰县蓟州乌鲁木齐路u座 647362,Frontal,AP,,,,1,,1,,-1,,,,,,1
CheXpert-v1.0-small/train/patient01127/study7/view1_frontal.jpg,Jon,Male,66,13255819981,610429195204174063,吉林省梧州县南长香港街f座 987114,Frontal,AP,,,,1,,1,,-1,,,,,,1
CheXpert-v1.0-small/train/patient01127/study8/view1_frontal.jpg,Harvey,Male,66,15798243024,340201197411253991,安徽省哈尔滨市滨城太原街N座 609043,Frontal,AP,,,,1,,1,,-1,,,,,,1
CheXpert-v1.0-small/train/patient01127/study2/view1_frontal.jpg,John,Male,65,15963916440,410825195209146722,上海市银川县崇文北镇街J座 495224,Frontal,PA,,,,1,,,,,,,1,,,
CheXpert-v1.0-small/train/patient01127/study2/view2_lateral.jpg,Jon,Male,65,15211030848,360722198810149849,湖南省南昌县闵行六安路U座 871666,Lateral,,,,,1,,,,,,,1,,,
CheXpert-v1.0-small/train/patient01127/study14/view1_frontal.jpg,Michael,Male,66,13051697746,441400200512101456,北京市云县牧野关岭路b座 624302,Frontal,PA,1,,,0,,,0,,,,,,,
CheXpert-v1.0-small/train/patient01127/study14/view2_lateral.jpg,Elmo,Male,66,14726068740,542229199509059163,辽宁省深圳市安次辽阳街A座 792472,Lateral,,1,,,0,,,0,,,,,,,
CheXpert-v1.0-small/train/patient01127/study3/view1_frontal.jpg,Brian,Male,65,13975145992,510800197405316915,四川省南京市上街邹街r座 392757,Frontal,AP,,0,,,,1,,,1,,1,,,
CheXpert-v1.0-small/train/patient01127/study4/view1_frontal.jpg,William,Male,65,14710866125,411326198409239521,河北省建县大东罗路J座 780924,Frontal,AP,,,,,,,,,,,1,,,1
CheXpert-v1.0-small/train/patient01127/study12/view1_frontal.jpg,Matthew,Male,66,13521922996,13063219610524052X,安徽省秀梅县锡山徐路n座 842009,Frontal,AP,,,,1,,1,,1,,,1,,,
CheXpert-v1.0-small/train/patient01127/study11/view1_frontal.jpg,George,Male,66,13861398258,32072219810306710X,上海市通辽市丰都李街K座 284810,Frontal,AP,,,,1,,1,,,,,1,,,1
CheXpert-v1.0-small/train/patient01127/study10/view1_frontal.jpg,James,Male,66,15080532906,370000198006137447,四川省畅县高明嘉禾路g座 471999,Frontal,AP,,,,1,,1,,,,0,1,,,1
CheXpert-v1.0-small/train/patient01127/study5/view1_frontal.jpg,Randall,Male,65,15391948855,520323194101089050,贵州省六安市南长郭街h座 296019,Frontal,AP,,,,,,,,,,,1,,,1
CheXpert-v1.0-small/train/patient01127/study13/view1_frontal.jpg,Joseph,Male,66,15316877625,431382200208019551,广西壮族自治区华县高坪贵阳路G座 428092,Frontal,AP,,,-1,1,,1,0,,,0,1,,,
CheXpert-v1.0-small/train/patient01127/study6/view1_frontal.jpg,Daniel,Male,66,18923781994,540234195603072402,黑龙江省拉萨市朝阳台北街e座 475281,Frontal,AP,,,,1,,1,,1,,,,,,1
CheXpert-v1.0-small/train/patient01128/study1/view1_frontal.jpg,Jeremy,Male,66,15639120391,130129196310141920,江苏省马鞍山市牧野王路X座 150104,Frontal,AP,,,,1,,1,-1,,-1,,1,,,
CheXpert-v1.0-small/train/patient01129/study1/view1_frontal.jpg,Jesse,Male,50,13719644316,513228199406102009,河南省通辽县淄川长春街h座 845440,Frontal,AP,,,,-1,,1,-1,,-1,0,,,,1
CheXpert-v1.0-small/train/patient01129/study3/view1_frontal.jpg,Kenneth,Male,50,14554217793,130428197506187589,澳门特别行政区深圳市友好江街c座 435157,Frontal,AP,,,1,,,,-1,,-1,,,,,1
CheXpert-v1.0-small/train/patient01129/study7/view1_frontal.jpg,Rodney,Male,50,13375391129,150800197509268228,海南省鹏市花溪齐齐哈尔路Y座 774209,Frontal,AP,,,1,1,,1,,,,,-1,,,1
CheXpert-v1.0-small/train/patient01129/study4/view1_frontal.jpg,Carl,Male,50,13649771622,610122196306040609,青海省超县城北福州路p座 845471,Frontal,AP,,,-1,1,,1,,,1,,,,,1
CheXpert-v1.0-small/train/patient01129/study5/view1_frontal.jpg,Brian,Male,50,14744038069,340123200707177200,河南省颖县高坪冯街I座 639441,Frontal,AP,,,,,,1,,,,,,,,
CheXpert-v1.0-small/train/patient01129/study2/view1_frontal.jpg,Roderick,Male,50,15930358957,410401194007012024,黑龙江省南京市龙潭哈尔滨路b座 304994,Frontal,AP,,,-1,1,,,,,,,1,,,1
CheXpert-v1.0-small/train/patient01129/study6/view1_frontal.jpg,Jose,Male,50,15582093075,542221193910186136,辽宁省楠市龙潭姜街X座 882646,Frontal,AP,,,,,,1,,,,,,,,1
CheXpert-v1.0-small/train/patient01129/study8/view1_frontal.jpg,Jamie,Male,50,14729092985,445102199501115515,香港特别行政区郑州市南溪张街Q座 749695,Frontal,AP,,,,1,,1,,,,,0,,,1
CheXpert-v1.0-small/train/patient01130/study1/view1_frontal.jpg,Lue,Female,65,15328070418,141130193907288233,云南省璐市华龙巢湖路s座 390343,Frontal,PA,,,,1,,,,,1,,1,,,1
CheXpert-v1.0-small/train/patient01130/study1/view2_lateral.jpg,Pamela,Female,65,18795141739,150900199602052792,宁夏回族自治区潮州市沙市谢街A座 914277,Lateral,,,,,1,,,,,1,,1,,,1
CheXpert-v1.0-small/train/patient01131/study1/view1_frontal.jpg,Violet,Female,45,14568524813,430923193604051536,天津市婷婷县璧山阜新街j座 631277,Frontal,AP,1,,,,,,,,,0,,,,1
CheXpert-v1.0-small/train/patient01131/study3/view1_frontal.jpg,Brandy,Female,45,13904867594,231202197510172718,安徽省冬梅市上街杨路M座 593189,Frontal,AP,,,,,,0,,,1,,,,,1
CheXpert-v1.0-small/train/patient01131/study6/view1_frontal.jpg,Denise,Female,50,15160901729,650109200507060388,河北省通辽县城北马街K座 590879,Frontal,AP,,,,,,0,0,,1,,0,,,1
CheXpert-v1.0-small/train/patient01131/study6/view2_frontal.jpg,Lyndsey,Female,50,15121999025,35042619800318782X,辽宁省关岭市牧野东莞路H座 885834,Frontal,PA,,,,,,0,0,,1,,0,,,1
CheXpert-v1.0-small/train/patient01131/study4/view1_frontal.jpg,Gwendolyn,Female,45,13116395217,150601194708238509,湖北省洋市清浦刘街y座 562668,Frontal,AP,,,,1,,,-1,,-1,,1,,,1
CheXpert-v1.0-small/train/patient01131/study2/view1_frontal.jpg,Willie,Female,45,13959212993,341523198303273397,安徽省凯市吉区王街u座 697131,Frontal,AP,,,,1,,,,,-1,,-1,,,1
CheXpert-v1.0-small/train/patient01131/study5/view1_frontal.jpg,Marie,Female,45,13718616694,610726194209260860,浙江省银川市浔阳佛山街j座 231304,Frontal,AP,,,,,,1,,,,,1,,,0
CheXpert-v1.0-small/train/patient01132/study2/view1_frontal.jpg,Ryan,Male,77,13860520048,530122195104070987,重庆市慧市吉区曾路h座 696165,Frontal,PA,,-1,,1,,,,-1,-1,0,-1,,,
CheXpert-v1.0-small/train/patient01132/study2/view2_lateral.jpg,Marlon,Male,77,13811339309,510421198312195856,澳门特别行政区辛集县大兴太原街n座 296529,Lateral,,,-1,,1,,,,-1,-1,0,-1,,,
CheXpert-v1.0-small/train/patient01132/study6/view1_frontal.jpg,Richard,Male,77,15379339034,320404197203046230,安徽省嘉禾市大兴大冶路P座 561504,Frontal,PA,,-1,,1,,,,-1,-1,1,1,,,
CheXpert-v1.0-small/train/patient01132/study6/view2_lateral.jpg,Lesley,Male,77,14717340175,350881200209174633,浙江省淑珍市璧山姜街U座 300561,Lateral,,,-1,,1,,,,-1,-1,1,1,,,
CheXpert-v1.0-small/train/patient01132/study6/view3_lateral.jpg,James,Male,77,13919703337,440785196308146999,重庆市斌市华龙黄路u座 961711,Lateral,,,-1,,1,,,,-1,-1,1,1,,,
CheXpert-v1.0-small/train/patient01132/study3/view1_frontal.jpg,Anthony,Male,77,14505132626,62080119470808761X,西藏自治区惠州市牧野刘路e座 800260,Frontal,AP,,,-1,1,,0,,,1,0,1,,,
CheXpert-v1.0-small/train/patient01132/study5/view1_frontal.jpg,Scott,Male,77,13531349843,621024198603058038,吉林省婷县房山张家港路y座 351684,Frontal,AP,,,1,,,,,,,0,,,,1
CheXpert-v1.0-small/train/patient01132/study4/view1_frontal.jpg,Nicholas,Male,77,18631656105,621123193711049960,西藏自治区丽娟市徐汇黄路V座 795512,Frontal,AP,,1,,1,,,,,,1,1,,,1
CheXpert-v1.0-small/train/patient01132/study1/view1_frontal.jpg,Vito,Male,77,15862479342,420115195312113946,青海省丹市沈河范路U座 713388,Frontal,AP,,,-1,,,,-1,,-1,0,,,,0
CheXpert-v1.0-small/train/patient01133/study2/view1_frontal.jpg,John,Male,70,18879266787,130631194102083260,广东省佳市城北郭街S座 524113,Frontal,PA,,0,,,,0,,0,,,0,,,0
CheXpert-v1.0-small/train/patient01133/study2/view2_lateral.jpg,Neil,Male,70,13962816903,150701199301113796,香港特别行政区拉萨县沙市辛集路A座 822955,Lateral,,,0,,,,0,,0,,,0,,,0
CheXpert-v1.0-small/train/patient01133/study1/view1_frontal.jpg,Melvin,Male,70,13807537602,530323195608176555,湖北省张家港县西峰汕尾路R座 334167,Frontal,PA,,0,,,,0,,,,,1,,,1
CheXpert-v1.0-small/train/patient01133/study1/view2_lateral.jpg,George,Male,70,15655281357,140501198003308248,江苏省秀梅市龙潭杨路v座 528230,Lateral,,,0,,,,0,,,,,1,,,1
CheXpert-v1.0-small/train/patient01134/study1/view1_frontal.jpg,Hugh,Male,38,18545253644,130603199004047423,宁夏回族自治区想市门头沟高路s座 134717,Frontal,PA,1,,,,,,0,,,,,,,
CheXpert-v1.0-small/train/patient01134/study1/view2_lateral.jpg,Julian,Male,38,15519806799,430105195705200185,河北省香港市高坪济南路Y座 559643,Lateral,,1,,,,,,0,,,,,,,
CheXpert-v1.0-small/train/patient01135/study1/view1_frontal.jpg,Donald,Male,28,18829259452,331181200306104441,河北省郑州市海陵袁路f座 355739,Frontal,AP,1,,0,,,,0,,,0,0,,,
CheXpert-v1.0-small/train/patient01136/study1/view1_frontal.jpg,Angelo,Male,58,13303504929,130701200509258945,云南省婷县门头沟济南路m座 496689,Frontal,PA,,,,-1,,,,,-1,,-1,-1,,
CheXpert-v1.0-small/train/patient01136/study1/view2_lateral.jpg,Kenneth,Male,58,15693873264,431322194912150567,贵州省云市崇文六盘水街s座 102202,Lateral,,,,,-1,,,,,-1,,-1,-1,,
CheXpert-v1.0-small/train/patient01137/study4/view1_frontal.jpg,Michael,Male,71,15010408026,62072119931222545X,新疆维吾尔自治区建华市城东济南街Z座 783401,Frontal,PA,,,,1,,,,-1,,0,1,,,1
CheXpert-v1.0-small/train/patient01137/study4/view2_lateral.jpg,Stephen,Male,71,18578673015,441324193802045758,江苏省桂荣市长寿黄路U座 209418,Lateral,,,,,1,,,,-1,,0,1,,,1
CheXpert-v1.0-small/train/patient01137/study8/view1_frontal.jpg,Phillip,Male,76,14509449978,331000196206185798,广西壮族自治区潮州市魏都朱路x座 426789,Frontal,PA,,,,1,,,,1,,,1,,,
CheXpert-v1.0-small/train/patient01137/study8/view2_lateral.jpg,Dennis,Male,76,18685495102,441502199103272791,香港特别行政区玲县龙潭赵街j座 735736,Lateral,,,,,1,,,,1,,,1,,,
CheXpert-v1.0-small/train/patient01137/study7/view1_frontal.jpg,Harold,Male,74,18237938382,542621197208102377,北京市兵县高港嘉禾路T座 959374,Frontal,PA,,,,,-1,,1,-1,,,1,,,
CheXpert-v1.0-small/train/patient01137/study7/view2_lateral.jpg,Cecil,Male,74,18813022401,360826195404180602,湖北省丹县清浦永安路X座 614648,Lateral,,,,,,-1,,1,-1,,,1,,,
CheXpert-v1.0-small/train/patient01137/study5/view1_frontal.jpg,Larry,Male,71,15127786374,220300195902145226,贵州省宁县长寿天津路g座 231172,Frontal,AP,,,,-1,,,,,1,,1,,,1
CheXpert-v1.0-small/train/patient01137/study6/view1_frontal.jpg,Terrell,Male,71,15946037717,140900195109073848,天津市哈尔滨县徐汇嘉禾街Z座 998236,Frontal,AP,,,,,,,1,-1,,0,,,,0
CheXpert-v1.0-small/train/patient01137/study1/view1_frontal.jpg,Peter,Male,71,13226914595,610302195105087698,江西省楠县房山武汉路t座 760791,Frontal,AP,,,,1,,,,,,1,1,,,1
CheXpert-v1.0-small/train/patient01137/study2/view1_frontal.jpg,Everett,Male,71,15733545460,31020019841212182X,上海市芳县涪城陈路j座 663935,Frontal,AP,,,,1,,,,,,-1,1,,,1
CheXpert-v1.0-small/train/patient01137/study3/view1_frontal.jpg,Jeffrey,Male,71,13565748882,371426197502178207,台湾省军县璧山袁街n座 952333,Frontal,AP,,,,,,,,,1,0,1,,,1
CheXpert-v1.0-small/train/patient01138/study1/view1_frontal.jpg,Mary,Female,45,13752497092,410301194110122680,浙江省莉市金平丁路Z座 881814,Frontal,PA,,1,,,,0,0,,,,0,,,1
CheXpert-v1.0-small/train/patient01139/study1/view1_frontal.jpg,Mark,Male,18,15391346279,141126198204296083,澳门特别行政区兰州市永川齐齐哈尔路l座 782730,Frontal,PA,,,,,,,,,,0,,,1,
CheXpert-v1.0-small/train/patient01139/study1/view2_lateral.jpg,Terry,Male,18,13851566704,340208200306104619,河北省石家庄市翔安张路V座 265192,Lateral,,,,,,,,,,,0,,,1,
CheXpert-v1.0-small/train/patient01140/study1/view1_frontal.jpg,Billie,Female,54,13582555596,220723195503191010,山西省丽县萧山丁街v座 739782,Frontal,AP,,0,,0,,0,,,,0,0,,1,
CheXpert-v1.0-small/train/patient01141/study20/view1_frontal.jpg,Donna,Female,58,15955053012,34030219931230693X,吉林省贵阳县黄浦深圳街b座 291219,Frontal,PA,,,,,,1,,,,,,,,
CheXpert-v1.0-small/train/patient01141/study1/view1_frontal.jpg,Charlene,Female,52,15803126493,61090119580505747X,天津市坤市西峰重庆路z座 392510,Frontal,PA,,0,,1,,-1,,,,,,,,
CheXpert-v1.0-small/train/patient01141/study1/view2_lateral.jpg,Wanda,Female,52,18532358321,440402195310097354,上海市秀梅县西夏杨街m座 826536,Lateral,,,0,,1,,-1,,,,,,,,
CheXpert-v1.0-small/train/patient01141/study3/view1_frontal.jpg,Christina,Female,54,14543703090,110115194006040825,海南省永安县清河裴街B座 490344,Frontal,PA,,,-1,,,1,,,,,,,,
CheXpert-v1.0-small/train/patient01141/study3/view2_frontal.jpg,Brenda,Female,54,13415761174,152202194009187972,贵州省海口市兴山甘路O座 815606,Frontal,PA,,,-1,,,1,,,,,,,,
